id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
46972290,One bedroom guesthouse with a separate bathroom.,105407908,Robin,,Boroondara,-37.81707,145.09128,Entire home/apt,,4,8,2021-07-31,0.20,2,0,0,
746705672130918378,Bedroom available in St Kilda!,41059715,Fernanda,,Port Phillip,-37.86469,144.97862,Private room,,2,1,2023-03-05,0.08,2,0,0,
49618435,"☆Comfortable, Private 2 BR with GreatTerrace☆",142325689,Domo,,Whitehorse,-37.85053,145.12412,Entire home/apt,,30,2,2021-10-29,0.06,28,0,0,
8121793,Explore Melbourne from a Stylish Apartment with Free Parking,1718997,Sarah & Shaun,,Melbourne,-37.81867,144.95433,Entire home/apt,186,1,434,2024-03-12,4.31,1,242,54,
545819100174909945,Heritage home in Melbourne's most liveable suburb.,138843813,Lourdes,,Darebin,-37.7701,144.99079,Private room,74,2,110,2024-03-13,4.69,1,78,46,
811995615345090778,Minta Estate 4bedrooms Berwick home no sharing,255342740,Jenny,,Casey,-38.07943,145.37044,Entire home/apt,231,2,36,2024-02-16,2.71,5,279,31,
567695683020656439,Central CBD One Bedroom Apartment - Unit 201,152413202,Martha,,Melbourne,-37.8154,144.95977,Entire home/apt,139,6,27,2023-02-22,1.08,8,252,0,
1093639059460711308,Affordable guest bedroom within budget,200132207,Prachi,,Wyndham,-37.835380194719555,144.64990826063,Private room,43,1,1,2024-03-13,1,1,58,1,
1081622175119759431,Brand new spacious room No.4,524563716,Jing Ping,,Wyndham,-37.91579436789227,144.6428701554727,Private room,50,2,2,2024-02-24,1.67,4,109,2,
1062092986481643887,Private Ensuite Room in Double Storey House,190197926,Sukhvinder,,Cardinia,-38.068393356573495,145.39943730781445,Private room,65,1,17,2024-03-01,7.39,1,346,17,
619289649469651417,"Cosy, natural light filled home near Elwood beach",2201670,Shane,,Port Phillip,-37.87858,144.99116,Entire home/apt,200,21,2,2023-01-08,0.10,1,89,0,
975831305547295452,Stunning SY Apartment,349679949,Nicole,,Stonnington,-37.83812809425075,144.9927343055606,Entire home/apt,,2,0,,,1,0,0,
972901277140503574,Peaceful Room with Private Work Set Up,17274020,Kylie,,Moreland,-37.71669401803325,144.93072857249143,Private room,87,1,20,2024-03-08,3.19,2,64,20,
48741282,Glamping in the Yarra Valley,7104573,Stephanie,,Yarra Ranges,-37.7589,145.39104,Entire home/apt,170,2,0,,,1,351,0,
46886017,"Gorgeous, 1905 home on the doorstep of Carlisle St",6100128,Reece,,Port Phillip,-37.87022,144.99651,Entire home/apt,,10,2,2022-04-21,0.05,1,0,0,
1008551103007596902,Sweet 1BR Unit Near Beach With Free Parking,181698992,Finn,,Kingston,-37.983397567174805,145.06129367616165,Entire home/apt,146,1,13,2024-03-12,3.02,7,66,13,
710622204622881089,Pre - Chic Modern Family Friendly Home With Office,78561414,Karen,,Casey,-38.11641,145.30555,Entire home/apt,390,9,5,2024-03-07,0.29,5,62,3,
842979703117348122,Accessible Studio near Queen Vic Market,498621908,Veriu,,Melbourne,-37.8084082588413,144.96001071926332,Entire home/apt,495,1,0,,,12,341,0,
887272875940585503,Brand new townhouse near ‘world’s coolest street’,23233948,Andrea,,Darebin,-37.76317207927779,144.98695773152818,Entire home/apt,200,2,9,2024-03-06,3.70,1,198,9,
15637436,One Bedroom Apartment in Melbourne City,80621455,Upper West Side,,Melbourne,-37.81464,144.95544,Entire home/apt,146,3,200,2024-03-03,2.24,26,61,15,
1063362404570681810,"Private Room, Bath & Study in convenient location",33251887,Janelle,,Maribyrnong,-37.79379187035009,144.84965622859062,Private room,90,3,1,2024-01-28,0.59,1,74,1,
1102586776596684070,Dockland Harbour Apartment,545334102,Kwong Kin,,Melbourne,-37.82020263090754,144.9421529499796,Entire home/apt,144,1,0,,,3,122,0,
732030559758961673,Welcoming private room with Smart TV,482550622,Hemant,,Wyndham,-37.83498,144.72087,Private room,105,1,2,2022-11-07,0.12,1,90,0,
20234053,Self contained bungalow in suburban backyard.,144179779,Elaine,,Knox,-37.88303,145.25534,Entire home/apt,100,2,211,2024-02-23,2.62,1,137,25,
914027201045170382,Rosie Townhouse - Modern and comfortable home,500548315,Hao,,Brimbank,-37.77138,144.83065,Entire home/apt,345,2,11,2023-12-28,1.28,5,137,11,
53833347,MDSTS07b/InnerCBD/1Min-Station/FREE(Pool/GYM/Tram),162316655,Harriet,,Melbourne,-37.81595,144.95383,Entire home/apt,124,1,38,2024-02-23,1.40,33,36,25,
717855041255235594,Comfortable Apartment in Camberwell.,394101827,Sonia,,Boroondara,-37.8475,145.07437,Entire home/apt,199,3,8,2024-02-20,0.52,1,173,6,
700222838901007901,Self-contained 2BRM Condo Preston Parking Wi-Fi,68810966,Amon,,Darebin,-37.73832166320713,145.0001130365782,Entire home/apt,366,2,2,2023-06-17,0.13,39,123,1,
844451266197776876,One room available in family home,504819926,Sam,,Hume,-37.58772117260072,144.9172143740405,Private room,,2,0,,,1,363,0,
968209542119187017,Charming 2 bed in the Heart of Camberwell,93391912,Charlotte,,Boroondara,-37.83233,145.0599,Entire home/apt,188,4,8,2024-03-05,2.55,39,150,8,
811162618409181047,"Winter Rose, sleeps 5, private gardens",370200478,Emelia And Karen,,Yarra Ranges,-37.87338,145.3837,Entire home/apt,531,2,3,2023-12-09,0.24,24,350,2,
19955155,Artisans Apartment,93583428,Greta And John,,Yarra Ranges,-37.81431,145.38017,Entire home/apt,163,1,195,2024-01-25,2.46,1,86,17,
860309239014872092,Home away from home close to the Beach & Bay St!,72454485,Sakshee,,Port Phillip,-37.8439881334675,144.94085202741232,Entire home/apt,187,3,22,2024-03-09,1.97,3,44,22,
7116337,Light filled sanctuary near Fitzroy,7369701,Patrick,,Yarra,-37.78895,144.97671,Entire home/apt,,10,0,,,1,0,0,
554107807116672481,Fully Serviced Three Bedroom Apartment with Parkin,432784673,Roger,,Yarra Ranges,-37.75528,145.36365,Entire home/apt,479,1,7,2024-02-03,0.29,7,11,6,
780952354698299723,Pets welcome holiday tiny house near park,206034168,D,,Whitehorse,-37.86066,145.1901,Entire home/apt,108,1,7,2024-02-25,0.63,5,165,7,
972639246528118378,2 Bedroom - Home away from home,326072865,Chloe,,Whitehorse,-37.81677,145.11577,Entire home/apt,171,7,3,2024-02-21,0.60,1,106,3,
877119084236358298,Glen Waverley's Hidden Gem,50160610,Ellen,,Monash,-37.87718,145.18262,Entire home/apt,235,2,6,2023-11-16,0.61,1,92,6,
772013809506194618,Walk to the beach modern 2bdr home,489790572,Carolyn,,Kingston,-38.04632,145.12387,Entire home/apt,201,2,17,2024-02-27,1.12,1,316,8,
1080128654715772025,"Clean, comfort & close to train",28539492,Zhi,,Maroondah,-37.81982382658837,145.2311930195485,Entire home/apt,86,3,0,,,1,9,0,
53486985,"Altona Beachfront Haven - 1 Bed, 1 Bath",7015827,Noel & Erin,,Hobsons Bay,-37.87027,144.82193,Entire home/apt,186,7,13,2024-02-29,0.47,4,292,2,
52660920,Lovely 1 Bedroom Apartment with Pool and Gym,426287380,Louise,,Moonee Valley,-37.78673553466797,144.9211883544922,Entire home/apt,161,2,23,2024-02-27,1.28,1,62,10,
752015608685274376,Lv31-03 Bright and stunning apt with amazing view,477181521,Sam,,Melbourne,-37.81575,144.95488,Entire home/apt,277,1,115,2024-03-16,6.90,46,129,85,
47500917,Executive 1BD Apt Best Location W City Views,114308475,Susan,,Stonnington,-37.83655,144.99629,Entire home/apt,,1,69,2024-02-28,1.78,39,0,20,
777895919914421726,Home Away From Home ~ with WiFi/Netflix/Wine,490785736,Sara,,Banyule,-37.75265,145.05325,Entire home/apt,192,2,21,2024-03-02,1.83,1,256,21,
909563217971875254,The Daisy House - family-friendly & top convenient,72634677,Angel,,Maribyrnong,-37.815062230935226,144.88362196166884,Entire home/apt,329,1,46,2024-03-12,5.05,1,234,46,
905440081792914019,Family home/ own private space,517971841,David,,Boroondara,-37.82599791101536,145.08672929629515,Private room,164,1,0,,,1,362,0,
53885990,HDSTT14b/InnerCBD/1Min-Station/FREE(Pool/GYM/Tram),162316655,Harriet,,Melbourne,-37.81535,144.95212,Entire home/apt,128,1,28,2024-03-01,1.06,33,48,16,
47998006,Spacious 2BD On Chapel St CITY VIEWS,114308475,Susan,,Stonnington,-37.83657,144.99625,Entire home/apt,,1,58,2024-02-18,1.55,39,0,1,
929395376799442874,Home sweet home,354506256,Meng,,Boroondara,-37.847096962103656,145.08531247890807,Private room,300,3,0,,,1,83,0,
50763079,Great Three Bedroom House Opposite Hospital,11135339,Ross,,Frankston,-38.1532,145.133,Entire home/apt,138,3,8,2024-02-23,0.40,4,136,4,
33666379,FIFTE09/InnerCBD/1Min-Station/FREE(Pool/Gym/Tram),162316655,Harriet,,Melbourne,-37.81396,144.95466,Entire home/apt,127,1,112,2024-02-22,1.87,33,35,20,
816205746475561136,A Magic And Holistik Sanctuary,110317759,Mariangel,,Port Phillip,-37.884820803793005,144.9853850272364,Entire home/apt,200,2,4,2023-04-02,0.31,1,83,2,
5000678,"@ Campania (peace, beauty, comfort)",17333498,Robyn,,Yarra Ranges,-37.85024,145.36712,Entire home/apt,190,2,44,2024-01-19,0.45,1,169,7,
40639088,Luxurious Marine Sanctuary Living,315112081,Ingrid,,Hobsons Bay,-37.85763,144.87006,Entire home/apt,470,2,33,2024-02-18,1.52,1,339,14,
16977517,Mon Desir,112626221,Ivana,,Yarra Ranges,-37.63008,145.49448,Entire home/apt,524,2,49,2023-12-28,0.59,14,315,6,
21739724,Inner city garden studio in the heart of Footscray,24115774,Inge,,Maribyrnong,-37.80127,144.90407,Entire home/apt,176,2,164,2024-02-24,2.37,1,303,34,
1024082930985097441,Blissful Bushland Retreat,484144156,Pvpm,,Yarra Ranges,-37.75217,145.70995,Entire home/apt,299,2,3,2024-01-21,1.11,4,42,3,
1112110875503868804,Tivoli House,54711960,Patrick,,Stonnington,-37.8375138,144.9988593,Entire home/apt,1250,1,0,,,1,201,0,
51029110,Waterfront apartment in the heart of Docklands,217808192,Eman,,Melbourne,-37.81485,144.93741,Private room,110,1,1,2021-10-23,0.03,1,260,0,
930963601043122682,The Richmond Olive,111623690,Dharshi,,Yarra,-37.825723697969615,145.00454166931155,Entire home/apt,371,3,6,2024-03-01,1.08,1,248,6,
1005432163379061454,"Cosy, Comfortable and close to transport",65524367,Lovee,,Maribyrnong,-37.79874,144.88008,Private room,77,2,0,,,1,77,0,
47762744,Comfortable home-close to park and supermarket,24147587,Michelle,,Wyndham,-37.90775,144.76336,Entire home/apt,145,3,52,2024-03-03,1.40,1,296,12,
38418941,Mi Casa (formerly known as Creswick House),112626221,Ivana,,Yarra Ranges,-37.64562,145.53679,Entire home/apt,659,2,33,2023-10-14,0.66,14,323,6,
12011713,Trendy Apartment in Fitzroy,47816525,Byron,,Yarra,-37.79198,144.9782,Entire home/apt,499,3,40,2023-12-07,0.42,1,318,3,
53666277,Perfect Location + Outdoor Area + Full Amenities,45331073,Anthony,,Port Phillip,-37.87515,144.98134,Entire home/apt,430,2,36,2024-02-01,1.32,1,130,14,
29351258,Sleek CBD Apartment with Skyline Views,2793499,Luxuria Apartments,,Melbourne,-37.8089,144.96149,Entire home/apt,194,3,134,2024-02-28,2.04,11,302,21,
7280912,Apartment in the heart of Richmond,21276861,Alex,,Yarra,-37.81848,144.99689,Entire home/apt,,1,1,2016-06-13,0.01,1,0,0,
685166978223635129,Comfy 1-Bedroom Apartment Near Albert Park,22630928,Next Level,,Port Phillip,-37.83323,144.97045,Entire home/apt,410,5,13,2023-12-11,0.74,66,232,6,
970183541475782309,12-Stunning and modern 2B2B apt,477181521,Sam,,Melbourne,-37.81861560101393,144.95279597802707,Entire home/apt,286,1,61,2024-03-17,9.29,46,40,61,
1098301682661699704,Bunk bed,488597599,Xiucong,,Glen Eira,-37.910575351069475,145.04195140919077,Shared room,42,7,0,,,19,82,0,
1045252010689240945,"Princes Cottage In Prahran, On Chapel St",13993819,Angela,,Stonnington,-37.8484,144.9947,Entire home/apt,282,2,14,2024-03-10,5.25,1,73,14,
33843667,"Chic, Stylish Home in Central Ringwood",255533760,Rui,,Maroondah,-37.80872,145.22405,Entire home/apt,205,7,36,2024-02-29,0.60,1,184,1,
1075932376856285377,Cosy Master Bedroom with Private Ensuite,171404990,Zunqun,,Whitehorse,-37.82878031331895,145.17296034987467,Private room,86,1,5,2024-03-17,5,1,70,5,
19932070,The Hamptons 2 Bedroom Deluxe,126540899,The Hamptons,,Maribyrnong,-37.82186,144.89291,Entire home/apt,275,28,0,,,10,324,0,
866999863674349371,Great GetAway 3B2B Ap At MEl CBD,350602650,Jiao,,Melbourne,-37.815010974989086,144.9511949075351,Entire home/apt,488,1,25,2024-02-15,2.40,11,66,25,
637874135357184522,Modern 2 Bedroom/2 Bath Apartment with Home Office,22630928,Next Level,,Port Phillip,-37.85227,144.98326,Entire home/apt,672,5,16,2024-03-01,0.78,66,259,8,
821190783093481633,Duplex Penthouse with high-end Amenities,476596731,Kiran,,Melbourne,-37.824456873191814,144.9622043932541,Entire home/apt,1068,3,18,2024-03-04,1.45,15,270,17,
790020841447065923,Modern Comfort in Our 1 Bedder with car park,22630928,Next Level,,Port Phillip,-37.85057890173696,144.98308641794048,Entire home/apt,364,5,13,2024-02-18,1.02,66,252,11,
30444028,"Kat,s Home",226916551,Kat,,Moreland,-37.7244,144.93868,Entire home/apt,120,7,20,2023-11-15,0.32,1,48,1,
766452718548850080,Cosy and affordable room near Melbourne CBD,57010881,Tuan Anh,,Melbourne,-37.83626,144.98464,Private room,78,1,47,2024-02-29,3.09,2,65,36,
6917979,"Newport Leadlight Haven - 2 Bed, 2 Bath",7015827,Noel & Erin,,Hobsons Bay,-37.84286,144.88968,Entire home/apt,196,7,71,2024-01-01,0.67,4,301,3,
1049689800327361871,Southbank modern apartment,551618146,Phuong,,Melbourne,-37.82574388287686,144.9592241543982,Entire home/apt,289,1,1,2024-02-24,1,1,250,1,
686355379519316978,Sweet four bedroom home @cranbourne west,111458159,Alice,,Casey,-38.10872,145.23956,Entire home/apt,240,3,30,2024-01-27,1.69,8,79,16,
1070656733048241395,3#Single - Renovated Share House near Airport!,112005689,Matthew,,Moreland,-37.69711972766098,144.9252020374324,Private room,79,1,2,2024-02-17,1.58,10,265,2,
52525548,Quiet and Tidy House close to Tullamarine Airport,126914673,Yas,,Hume,-37.67678,144.90629,Private room,50,5,5,2023-11-11,0.17,9,83,3,
915826334769956752,Modern 2BR Apt Next to Crown Free Parking on site,109430533,Yulan,,Melbourne,-37.82465388480125,144.96322698891163,Entire home/apt,231,1,68,2024-02-26,7.79,1,72,68,
1048243381188482200,Aiden house,538038699,Tam,,Maribyrnong,-37.791,144.88379,Entire home/apt,344,1,7,2024-03-10,2.73,1,264,7,
708401602711497420,Art-filled 1 bedroom apartment,36310127,Thalia,,Moreland,-37.77750665988012,144.96075352698364,Entire home/apt,120,4,16,2024-03-12,0.89,1,273,14,
877336468900046098,Gorgeous Room in Ideal Location,465309563,Ayako,,Stonnington,-37.836203548949776,144.99578274065806,Private room,287,5,1,2023-05-21,0.10,2,356,1,
1068426295938767275,Great 1 Bed In Prime Location!,19146129,Matt,,Moreland,-37.7697,144.97329,Entire home/apt,135,1,7,2024-03-10,4.12,1,164,7,
824071519870646612,St Kilda Apartment,313934580,Jacob,,Port Phillip,-37.867317,144.985914,Entire home/apt,379,3,9,2024-02-18,0.77,1,257,9,
34914253,A Brighton Beauty,14700892,Bronny,,Bayside,-37.90213,145.01466,Private room,100,1,22,2023-09-08,0.38,1,360,1,
12041660,"Next to RMIT + Carpark, Muji Style",9671020,Yu,,Melbourne,-37.80812,144.96178,Entire home/apt,179,1,119,2024-01-30,1.23,1,65,13,
793154198592717872,Private Bedroom/Bathroom-Melbourne Art Precinct,334374796,Mehran,,Melbourne,-37.82778172680254,144.96696424066283,Private room,85,4,26,2024-02-29,1.78,1,218,18,
942377258616123243,Dreamy Nature Flagstaff & Cathedral view Apartment,527553747,Frank,,Melbourne,-37.81167,144.95151,Entire home/apt,183,1,21,2024-03-13,3.06,1,51,21,
1004176672690772946,5 K’s North,71258269,Lee-Anne,,Moreland,-37.7652771,144.9822667,Private room,103,1,14,2024-03-12,2.80,1,34,14,
751773608501460383,Willowbank Yarra Valley,112626221,Ivana,,Yarra Ranges,-37.6531867,145.492148,Entire home/apt,822,2,21,2024-02-19,1.42,14,248,14,
1008976973582452251,Stunning location private room,487007978,Duc,,Greater Dandenong,-37.952706300346925,145.14885667384988,Private room,75,2,2,2023-12-15,0.53,5,62,2,
723332368876835559,Adisa Healesville,452272107,Eliza,,Yarra Ranges,-37.66382,145.51258,Entire home/apt,609,2,23,2024-02-18,1.32,3,356,14,
994503416436362457,Finches Cottage,540262135,Kishani,,Monash,-37.91783647452317,145.13947199190073,Entire home/apt,150,1,4,2024-03-02,1.30,1,330,4,
998177316481521288,Perfect Box Hill High Studio Apartment w/parking,189844977,Angela,,Whitehorse,-37.839016563676076,145.1201699208708,Entire home/apt,138,2,8,2024-02-22,1.54,37,68,8,
910225036225787761,The Acreage in the Yarra Valley,484144156,Pvpm,,Yarra Ranges,-37.76688,145.48859,Entire home/apt,551,2,18,2024-02-25,2.08,4,246,18,
759883943516152896,Pool & Table Tennis - Mornington Peninsula House,3544358,Chris,,Frankston,-38.1777,145.13472,Entire home/apt,700,3,6,2024-01-26,0.41,1,43,3,
587121598708886822,Resort Living in the Heart of Box Hill,443935503,Melissa,,Whitehorse,-37.81657,145.11955,Entire home/apt,112,1,79,2024-03-02,3.33,1,30,32,
919336544962635170,Stunning 2BR Apt in MEL CBD Near Victoria Market,462153111,Cozycozy,,Melbourne,-37.80785,144.96149,Entire home/apt,212,2,20,2024-03-03,2.38,14,48,20,
856276715403528097,Cheerful and Centrally Located,15759467,Mark,,Monash,-37.9034572,145.1023895,Entire home/apt,178,6,1,2024-01-21,0.52,1,352,1,
30694487,An entire 1 bedroom apartment in Box Hill,136182891,Chris,,Whitehorse,-37.81674,145.11839,Entire home/apt,99,12,9,2024-03-01,0.14,2,260,4,
50427111,Great Studio Apartment w/ free wifi,310343216,Kylee,,Melbourne,-37.81236,144.95079,Entire home/apt,101,1,16,2024-02-24,1.12,24,231,14,
1057683255140558234,Tarra apartment #2,51184448,Clare,,Yarra Ranges,-37.6536522,145.5119982,Entire home/apt,500,1,3,2024-03-01,1.38,1,250,3,
10218149,Townhouse with Park View,50864391,Nathalie,,Melbourne,-37.79041,144.91994,Entire home/apt,,2,3,2016-04-06,0.03,1,0,0,
790880513183960870,Beachside Botanical at Fleur—A Central Retreat,431039793,Yudo,,Port Phillip,-37.87029759027738,144.98342674066728,Entire home/apt,232,2,19,2024-02-14,1.31,48,336,13,
32554964,近雙學區LaTrobe 、RMIT～5分鐘步行到電車站及近超市大賣場,244651503,Maggie,,Banyule,-37.695988400006016,145.06197818358777,Private room,56,7,14,2024-03-06,0.23,1,135,12,
1100989425557733425,A charming and beautiful house,241611236,Simin,,Banyule,-37.71544961049413,145.09355686604977,Private room,80,1,0,,,1,260,0,
879329398060618929,Beautiful Apartment in Elwood,349859709,Daniel,,Port Phillip,-37.876228561324254,144.98200788481032,Entire home/apt,150,3,3,2023-10-29,0.36,1,34,3,
31716854,"Ensuite - Self Check-In, AC, Netflix, Own Shower",190508760,Lyss,,Monash,-37.92355,145.16621,Private room,87,1,66,2024-02-23,1.06,4,106,16,
13174867,"Spacious One Bedroom Apartment, St Kilda",32912420,Alfie,,Port Phillip,-37.87151,144.99139,Entire home/apt,,7,0,,,3,0,0,
605918512491623610,KULA Premium 2B Apartment South Yarra,297512659,Kula,,Stonnington,-37.838261,144.993958,Entire home/apt,,4,14,2023-11-07,0.62,7,357,6,
710481858179483273,Spacious Modern Townhouse Close to Glen Waverley,149646709,Vicki,,Monash,-37.88912,145.1645,Entire home/apt,206,2,27,2024-02-15,1.52,3,157,12,
650284824381600917,"Opposite the Beach, 2 bedroom Art Deco Apartment",464336566,Craig & Sonia,,Port Phillip,-37.87736,144.97871,Entire home/apt,227,2,22,2024-03-11,4.40,1,337,22,
887252109583484764,"Dream retreat ! Escape, Relax and Rejuvenate.",28276041,Lloyd,,Casey,-38.05367156161536,145.32408828601123,Entire home/apt,289,1,6,2024-03-10,0.61,8,255,6,
43066980,Superior One Brm Near Austin Hospital  - 14+ Night,254854235,Punthill,,Banyule,-37.75573,145.05275,Entire home/apt,240,14,0,,,6,361,0,
41160711,Hotel styled En suite room near station shops,217126112,Charlotte,,Boroondara,-37.82447,145.04362,Private room,108,3,36,2024-02-12,0.71,5,170,10,
20681484,Rex's Yarra Valley House,112626221,Ivana,,Yarra Ranges,-37.6905,145.54804,Entire home/apt,1006,2,38,2024-01-31,0.48,14,340,6,
7722122,Beautiful home in upmarket area,38639411,Nicola,,Glen Eira,-37.8831,145.01032,Entire home/apt,,4,7,2023-12-27,0.07,1,0,2,
1099595205059517152,Master Room in Modern Southbank Apartment lvl 33,64900773,Ritwick,,Melbourne,-37.82802,144.96,Private room,149,1,0,,,1,8,0,
50188039,"One bedroom delight, secluded but central!",10118839,Victoria,,Boroondara,-37.83028,145.03454,Entire home/apt,,1,1,2021-07-09,0.03,1,0,0,
1020391105481999127,"Acerage Estate, x2 Living Quarters on River, Pets",45481090,Josh & Carla,,Yarra Ranges,-37.73699679763859,145.73963327157924,Entire home/apt,707,2,1,2024-01-09,0.43,3,237,1,
